agency,article_id,section,published_at,headline,url,sentiment_score,Aspect,effect_type,impact_type
thairath,906191,economics,2017-04-05,มองมุมใหม่! 'สนธิรัตน์' ฉายภาพ 'เรือดำน้ำ' ในมิติทางเศรษฐกิจ,https://www.thairath.co.th/money/economics/thai_economics/906191,0.75,เศรษฐกิจไทย,Long-term,Positive
thairath,906196,economics,2017-04-05,'พาณิชย์' ทำสมมติฐานรับมือ 'ทรัมป์' แก้ปัญหาขาดดุลการค้ากับไทย,https://www.thairath.co.th/money/economics/thai_economics/906196,0.75,เศรษฐกิจโลก,Long-term,Positive
thairath,906466,economics,2017-04-06,ก.แรงงาน-ภาคี ร่วมทำแผนยกระดับคุณภาพชีวิตแรงงานนอกระบบ,https://www.thairath.co.th/money/economics/thai_economics/906466,0.65,สังคม/ความมั่นคง,Long-term,Positive
thairath,906455,investment,2017-04-06,หุ้นสหรัฐฯ ร่วง บันทึกประชุมเฟดแย้มอาจกระชับนโยบายการเงิน,https://www.thairath.co.th/money/investment/capital_market/906455,0.35,เศรษฐกิจโลก,Short-term,Negative
thairath,906602,economics,2017-04-06,กสทช.ชี้แนวโน้มเม็ดเงินลงโฆษณาทีวีดิจิตอลปรับตัวดีขึ้น,https://www.thairath.co.th/money/economics/thai_economics/906602,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,906827,economics,2017-04-06,ย้ำอีกรอบ! รถตู้โดยสารนั่งได้ 13 คน พบบรรทุกเกินร้องเรียนขนส่งได้ทันที,https://www.thairath.co.th/money/economics/thai_economics/906827,0.5,สังคม/ความมั่นคง,Short-term,Neutral
thairath,907406,investment,2017-04-07,ทองไทยราคาขึ้นพรวดบาทละ 250 ตามราคาตลาดโลก,https://www.thairath.co.th/money/investment/gold/907406,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,907556,investment,2017-04-07,"หุ้นไทยปิดตลาดเช้า ขยับลง 1.91 ดัชนีอยู่ที่ 1,580 จุด",https://www.thairath.co.th/money/investment/capital_market/907556,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,907602,economics,2017-04-07,'ธนวรรธน์' ชี้ 'ทรัมป์' พบ 'สีจิ้นผิง' ยังไม่มีสัญญาณเชิงลบต่อ ศก.โลก,https://www.thairath.co.th/money/economics/thai_economics/907602,0.65,เศรษฐกิจโลก,Short-term,Positive
thairath,907800,investment,2017-04-07,"หุ้นไทยปิดตลาด ปรับขึ้น 1.41 ดัชนีอยู่ที่ 1,583 จุด",https://www.thairath.co.th/money/investment/capital_market/907800,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,907792,economics,2017-04-07,เตรียมขยายสนามบินตรัง ปี 61 แก้ปัญหาแออัด รองรับ นทท.,https://www.thairath.co.th/money/economics/thai_economics/907792,0.75,เศรษฐกิจไทย,Long-term,Positive
thairath,907910,economics,2017-04-07,ปตท.-บางจาก ขึ้นราคาน้ำมันทุกชนิด 40 สต. เว้น E85 ขยับ 20 สต.,https://www.thairath.co.th/money/economics/thai_economics/907910,0.25,ราคาน้ำมันเชื้อเพลิง,Short-term,Negative
thairath,907927,economics,2017-04-07,ย้ำนักท่องเที่ยวเช็กให้ชัวร์ หลังทัวร์ถูกเพิกถอนใบอนุญาตกว่า 874 ราย,https://www.thairath.co.th/money/economics/thai_economics/907927,0.5,เศรษฐกิจไทย,Short-term,Neutral
thairath,907937,economics,2017-04-07,ไปเที่ยวเช็กก่อน 15 จังหวัดเตรียมจัดงานสงกรานต์ สืบสานวัฒนธรรมท้องถิ่น,https://www.thairath.co.th/money/economics/thai_economics/907937,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,908230,investment,2017-04-08,ราคาทองไทยเสาร์ 8 เม.ย. ลดลงบาทละ 100,https://www.thairath.co.th/money/investment/gold/908230,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,908730,economics,2017-04-08,พณ.แนะผู้ส่งออกไทย ตรวจสอบคุณสมบัติผู้นำเข้าสินค้าในสหรัฐฯให้ละเอียด,https://www.thairath.co.th/money/economics/thai_economics/908730,0.55,เศรษฐกิจโลก,Short-term,Neutral
thairath,909450,economics,2017-04-09,'พาณิชย์'เตรียมตั้งรับ หลังสินค้าไทยหลายรายการโดนสหรัฐฯสอบขาดดุลการค้า,https://www.thairath.co.th/money/economics/thai_economics/909450,0.35,เศรษฐกิจไทย,Long-term,Negative
thairath,909445,economics,2017-04-09,'พาณิชย์'หวั่นผู้ค้าเอาเปรียบ ปชช.ช่วงสงกรานต์ เร่งตรวจแหล่งขายสินค้า,https://www.thairath.co.th/money/economics/thai_economics/909445,0.5,เศรษฐกิจไทย,Short-term,Neutral
thairath,909815,economics,2017-04-10,10 เมษายน วันสุดท้าย! ยื่นภาษี ปี 59 ผ่านเน็ต,https://www.thairath.co.th/money/economics/thai_economics/909815,0.5,มาตรการของรัฐ,Short-term,Neutral
thairath,909992,investment,2017-04-10,"หุ้นไทยร่วง 3.54 ดัชนีแตะ 1,579 จุด กูรูชี้ตลอดเดือนนี้ฟันด์โฟลว์ยังมา",https://www.thairath.co.th/money/investment/capital_market/909992,0.55,เศรษฐกิจไทย,Short-term,Neutral
thairath,910042,economics,2017-04-10,ช็อปก่อนกลับบ้าน พาณิชย์เปิดร้านธงฟ้าที่หมอชิต สายใต้ใหม่ หัวลำโพง,https://www.thairath.co.th/money/economics/thai_economics/910042,0.75,มาตรการของรัฐ,Long-term,Positive
thairath,910337,investment,2017-04-10,"หุ้นไทยปิดตลาด ปรับลด 2.34 ดัชนีอยู่ที่ 1,581 จุด",https://www.thairath.co.th/money/investment/capital_market/910337,0.35,เศรษฐกิจไทย,Short-term,Negative
thairath,910411,economics,2017-04-10,คมนาคมเข้ม สั่งหน่วยงานเกี่ยวข้องขนส่ง ดูแลความปลอดภัยช่วงสงกรานต์,https://www.thairath.co.th/money/economics/thai_economics/910411,0.65,สังคม/ความมั่นคง,Short-term,Positive
thairath,910465,economics,2017-04-10,ฟังให้ชัด! คมนาคม ยันไม่ขึ้นค่าโดยสารรถตู้ หลังปรับเบาะเหลือ 13 ที่,https://www.thairath.co.th/money/economics/thai_economics/910465,0.75,ราคาน้ำมันเชื้อเพลิง,Short-term,Positive
thairath,910581,economics,2017-04-10,ขนส่งฯ เปิดงานส่งคนกลับบ้านช่วงสงกรานต์ เน้นย้ำความปลอดภัยสูงสุด,https://www.thairath.co.th/money/economics/thai_economics/910581,0.65,สังคม/ความมั่นคง,Short-term,Positive
thairath,910845,economics,2017-04-11,บขส.แน่น! คนแห่กลับต่างจังหวัด ฉลองสงกรานต์ ทะลักกว่า1.2ล้านแล้ว,https://www.thairath.co.th/money/economics/thai_economics/910845,0.65,สังคม/ความมั่นคง,Short-term,Positive
thairath,911001,investment,2017-04-11,"ทองไทยราคาคงที่ รูปพรรณขายบาทละ 21,100",https://www.thairath.co.th/money/investment/gold/911001,0.5,ราคาสินค้าเกษตร,Short-term,Neutral
thairath,911056,investment,2017-04-11,หุ้นไทยวันที่ 11 เม.ย. ครึ่งวันเช้าบวก 2.45 จุด,https://www.thairath.co.th/money/investment/capital_market/911056,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,911232,economics,2017-04-11,คาด 12 เม.ย.พีคสุด โดยสารรถไฟกลับสงกรานต์,https://www.thairath.co.th/money/economics/thai_economics/911232,0.75,สังคม/ความมั่นคง,Short-term,Positive
thairath,911467,economics,2017-04-11,รมว.คมนาคม ตรวจหมอชิต คาดวันนี้คนกลับภูมิลำเนา 1.3 แสน,https://www.thairath.co.th/money/economics/thai_economics/911467,0.65,สังคม/ความมั่นคง,Short-term,Positive
thairath,911447,economics,2017-04-11,รมว.พาณิชย์ เผยชาติอาเซียน ได้ดุลการค้ามะกัน จ่อถกรับมือคำสั่งทรัมป์,https://www.thairath.co.th/money/economics/thai_economics/911447,0.65,เศรษฐกิจโลก,Long-term,Positive
